months,princeston_precip
1998-07,0.0
1998-08,0.0
1998-09,4.82582
1998-10,62.47008
1998-11,97.21106
1998-12,83.87787
1999-01,96.875
1999-02,32.699184
1999-03,45.890167
1999-04,16.930326
1999-05,22.906967
1999-06,0.0
1999-07,0.0
1999-08,0.0
1999-09,0.055327866
1999-10,10.72295
1999-11,15.528689
1999-12,103.13217
2000-01,86.08853
2000-02,157.22398
2000-03,65.80513
2000-04,11.637295
2000-05,19.743443
2000-06,0.0
2000-07,0.0
2000-08,0.0
2000-09,9.036885
2000-10,24.025002
2000-11,105.19057
2000-12,66.68176
2001-01,39.82357
2001-02,62.82787
2001-03,49.339546
2001-04,105.32582
2001-05,20.105534
2001-06,0.0
2001-07,0.0
2001-08,0.0
2001-09,30.018444
2001-10,58.372746
2001-11,77.60656
2001-12,131.87704
2002-01,74.806564
2002-02,45.304913
2002-03,30.002665
2002-04,28.788933
2002-05,34.982994
2002-06,0.0
2002-07,0.0
2002-08,0.0
2002-09,22.321724
2002-10,30.936476
2002-11,25.327871
2002-12,106.61967
2003-01,105.90184
2003-02,61.043446
2003-03,25.327253
2003-04,16.967213
2003-05,0.32397538
2003-06,0.14754099
2003-07,0.0
2003-08,0.0
2003-09,5.5020494
2003-10,52.935043
2003-11,49.875
2003-12,37.422333
2004-01,94.098976
2004-02,83.779106
2004-03,57.864548
2004-04,53.45287
2004-05,1.4674181
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,19.715164
2004-10,39.505947
2004-11,16.32787
2004-12,105.507996
2005-01,101.004105
2005-02,35.900818
2005-03,58.747543
2005-04,49.99795
2005-05,3.0174181
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,5.6854515
2005-11,19.04508
2005-12,41.424385
2006-01,94.295906
2006-02,111.77624
2006-03,56.13668
2006-04,71.790985
2006-05,7.5086064
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.024590164
2006-10,13.956352
2006-11,28.727459
2006-12,43.9082
2007-01,31.31127
2007-02,20.426231
2007-03,19.845081
2007-04,21.27664
2007-05,0.031762294
2007-06,0.0
2007-07,0.0
2007-08,0.0
2007-09,44.920082
2007-10,56.778282
2007-11,19.469263
2007-12,69.13381
2008-01,116.08485
2008-02,20.82295
2008-03,59.21762
2008-04,23.329918
2008-05,6.4985657
2008-06,0.0
2008-07,0.0
2008-08,0.0
2008-09,0.71926224
2008-10,8.054918
2008-11,66.71926
2008-12,26.19754
2009-01,185.49815
2009-02,34.885242
2009-03,44.492626
2009-04,7.8504095
2009-05,11.669467
2009-06,4.7090163
2009-07,0.0
2009-08,0.0
2009-09,16.045082
2009-10,80.82868
2009-11,94.684425
2009-12,57.940777
2010-01,131.11476
2010-02,59.19016
2010-03,52.34426
2010-04,66.36271
2010-05,30.136065
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,0.0
2010-10,9.66209
2010-11,47.379097
2010-12,78.98013
2011-01,117.04405
2011-02,65.490166
2011-03,100.17193
2011-04,94.715164
2011-05,21.757172
2011-06,0.0
2011-07,0.0
2011-08,0.0
2011-09,3.2151637
2011-10,36.0375
2011-11,46.47541
2011-12,68.42868
2012-01,23.078482
2012-02,71.03218
2012-03,49.63812
2012-04,13.782787
2012-05,0.9655738
2012-06,0.0
2012-07,0.0
2012-08,0.0
2012-09,11.034835
2012-10,17.393032
2012-11,14.6004095
2012-12,94.13074
2013-01,35.47213
2013-02,56.97541
2013-03,37.68914
2013-04,40.303276
2013-05,1.1688524
2013-06,0.0
2013-07,0.0
2013-08,0.0
2013-09,6.1229506
2013-10,15.118854
2013-11,31.69672
2013-12,127.093636
2014-01,91.20862
2014-02,155.57788
2014-03,13.778483
2014-04,25.247953
2014-05,1.3784835
2014-06,0.0
2014-07,0.0
2014-08,0.0
2014-09,2.9815574
2014-10,12.927254
2014-11,40.34631
2014-12,88.97889
2015-01,50.35594
2015-02,20.89672
2015-03,43.99078
2015-04,29.127048
2015-05,0.9211065
2015-06,0.0
2015-07,0.0
2015-08,0.0
2015-09,44.668034
2015-10,4.4911885
2015-11,26.723362
2015-12,32.524586
2016-01,50.659878
2016-02,31.484907
2016-03,35.153828
2016-04,19.295532
2016-05,8.481814
2016-06,1.954699
2016-07,0.0
2016-08,0.0
2016-09,6.236777
2016-10,19.393482
2016-11,50.17855
2016-12,72.71145
