months,princeston_precip
2014-12,110.354904
2015-01,94.962906
2015-02,84.269684
2015-03,56.09221
2015-04,16.346312
2015-05,0.0
2015-06,0.0
2015-07,0.0
2015-08,0.0
2015-09,0.0
2015-10,1.0608608
2015-11,31.118853
2015-12,102.763725
2016-01,90.76408
2016-02,82.801186
2016-03,115.97822
2016-04,11.8166685
2016-05,0.0
2016-06,0.0
2016-07,0.0
2016-08,0.0
2016-09,0.0
2016-10,3.9513159
2016-11,35.40235
2016-12,67.42282
