months,princeston_precip
2010-12,95.9666
2011-01,136.97171
2011-02,38.253277
2011-03,53.621105
2011-04,58.08197
2011-05,7.349795
2011-06,0.0
2011-07,0.0
2011-08,0.0
2011-09,0.977459
2011-10,46.13156
2011-11,51.10451
2011-12,101.124794
2012-01,26.737501
2012-02,51.302666
2012-03,46.754097
2012-04,32.68033
2012-05,0.3239754
2012-06,0.0
2012-07,0.0
2012-08,0.0
2012-09,2.385246
2012-10,20.0293
2012-11,25.03279
2012-12,77.35389
2013-01,147.61208
2013-02,52.729507
2013-03,21.382378
2013-04,17.317621
2013-05,0.4954918
2013-06,0.0
2013-07,0.0
2013-08,0.0
2013-09,4.260246
2013-10,19.622746
2013-11,62.56967
2013-12,103.11947
2014-01,199.61966
2014-02,99.05
2014-03,32.118034
2014-04,13.67213
2014-05,0.5780738
2014-06,0.0
2014-07,0.0
2014-08,0.0
2014-09,1.1004099
2014-10,7.737295
2014-11,19.186476
2014-12,88.22295
2015-01,35.93586
2015-02,55.994263
2015-03,72.34181
2015-04,32.7418
2015-05,0.49549183
2015-06,0.0
2015-07,0.0
2015-08,0.0
2015-09,19.315575
2015-10,1.1370901
2015-11,35.82172
2015-12,40.103073
2016-01,45.91677
2016-02,62.699123
2016-03,189.79659
2016-04,0.82349026
2016-05,0.4254031
2016-06,0.0
2016-07,0.0
2016-08,0.0
2016-09,0.112294115
2016-10,9.42523
2016-11,19.247803
2016-12,105.952415
